city,country,description,location,state,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Ghost Category,Event Type,Over 18 binge drink at least once per month,Alcohol deaths per capita,Annual deaths attributable to excessive alcohol use,Sunrise,Sunset,Daylight Duration,Daylight Duration 2,crime_solved,victim_sex,weapon,Median Age,Population,Housing Units,moon_phase,moon_diameter,moon_distance,geotopic_name,geotopic_longitude,geotopic_latitude,NER_ENTITIES,NER_PERSONS,NER_ORGS,NER_LOCATIONS,image_path,tika_caption
Houston,United States,during the time in the apartment complex a girl was killed because she saw her boyfriend cheating on her. Her boyfriend killed her and threw her in the bayou on Halloween. They say she came back to get revenge on her the person who killed her. She spotted him and killed him because of what he did. In the complex building 1501 there is a haunting of a girl that wonders around in the rooms. Some people who lived there said that they spotted her in the dark wondering as if she were lost. When they tried to call out to her she disappears. They said that the stroke of midnight that a soldier walks with a arm cut off and a twisted neck. As he passes the homes they say he breaks all the windows as if someone was shooting out bullets and when morning comes it back to normal.,Kingate village,Texas,TX,-95.5096447,29.6878656,-95.3698028,29.7604267,True,True,1/1/2025 0:00,1.0,Evening,Ghost,Female Child,Murder,17.60%,5.6,10647.0,7:33,19:28,11:55,10:17,Yes,Male,Knife,43.3,1739.0,750.0,1.47,1877.5,381744,Texas,-99.25061,31.25044,"[('Halloween', 'DATE'), ('1501', 'DATE'), ('midnight', 'TIME'), ('morning', 'TIME')]",[],[],[],images/houston_texas_9085.png,"{""captions"": [{""confidence"": 0.00034174112586155236, ""sentence"": ""a pair of scissors sitting on top of a table .""}, {""confidence"": 0.00021975315332554475, ""sentence"": ""a black and white photo of a pair of scissors .""}, {""confidence"": 3.7386211279256166e-05, ""sentence"": ""a pair of scissors sitting on top of a table""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 14, ""captioning"": 641, ""units"": ""ms""}}"
Houston,United States,Klein Collins is a brand new school that was made in the middle of the woods recently which was actually built over a burial ground. Most students have been mentioning how they hear and sometimes see two 5 years old holding hands and running down the hallways.,Klein Collins High School,Texas,TX,-95.478701,30.061196,-95.3698028,29.7604267,True,True,5/16/1977 0:00,1.0,Unknown,Unknown,,Unknown,17.60%,5.6,10647.0,7:33,19:28,11:55,13:41,Yes,Male,Knife,43.3,1739.0,750.0,12.35,1889.5,379317,,,,"[('Klein Collins', 'PERSON'), ('two 5 years old', 'DATE')]",['Klein Collins'],[],[],images/houston_texas_9086.png,"{""captions"": [{""confidence"": 0.0004114432304402227, ""sentence"": ""a group of people walking down a hallway .""}, {""confidence"": 0.00037229867106042133, ""sentence"": ""a group of people walking down a street .""}, {""confidence"": 0.00013172726401487438, ""sentence"": ""a group of people standing in a hallway""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 13, ""captioning"": 668, ""units"": ""ms""}}"
Houston,United States,La Carafe is located in a pre-Civil War building on Houston's historical Market Square. The second floor seems to be the seat of the haunting. Employees have reported hearing footsteps and the sound of heavy objects being dragged across the unoccupied second floor. The figure of a large black man has also been seen standing in the second floor window after closing time. La Carafe Experience,La Carafe,Texas,TX,-95.3618493,29.7631165,-95.3698028,29.7604267,True,True,1881-03-12 00:00:00,1.0,Unknown,Ghost,Male,Unknown,17.60%,5.6,10647.0,7:33,19:28,11:55,11:54,Yes,Male,Knife,43.3,1739.0,750.0,12.35,1889.5,379317,,,,"[('La Carafe', 'PERSON'), ('pre-Civil War', 'EVENT'), ('Houston', 'GPE'), ('Market Square', 'FAC'), ('second', 'ORDINAL'), ('second', 'ORDINAL'), ('second', 'ORDINAL'), ('La Carafe', 'ORG')]",['La Carafe'],['La Carafe'],"['Houston', 'Market Square']",images/houston_texas_9087.png,"{""captions"": [{""confidence"": 0.00012171089072589697, ""sentence"": ""a restaurant with tables and chairs and tables""}, {""confidence"": 9.597019646782846e-05, ""sentence"": ""a restaurant with tables and chairs and tables .""}, {""confidence"": 2.051098009479674e-05, ""sentence"": ""a restaurant with tables , chairs , and tables .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 15, ""captioning"": 639, ""units"": ""ms""}}"
Houston,United States,The school is said to be built on top of an old graveyard. Footsteps and whispers can be heard in the halls and in the restrooms faucets turn on and off and stall doors open and shut on their own.,Mendel Elementary School,Texas,TX,-95.3295771,29.8574021,-95.3698028,29.7604267,True,False,1640-03-12 00:00:00,,Unknown,Unknown,,Unknown,17.60%,5.6,10647.0,7:33,19:28,11:55,11:54,Yes,Male,Knife,43.3,1739.0,750.0,Unknown,Unknown,Unknown,,,,[],[],[],[],images/houston_texas_9088.png,"{""captions"": [{""confidence"": 1.4862643676187391e-05, ""sentence"": ""a man standing next to a sign on a street .""}, {""confidence"": 1.1043558166601895e-05, ""sentence"": ""a man standing next to a sign on a sidewalk .""}, {""confidence"": 6.35053476485776e-06, ""sentence"": ""a man in a suit and tie holding a sign .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 15, ""captioning"": 641, ""units"": ""ms""}}"
Houston,United States,People report to have seen a janitor walk in the second floor hall. Student hear footstep down the hall and door slam shut. In the library people claim to see a ghostly figured of a librarian,Milby High School,Texas,TX,-95.2774671,29.7107917,-95.3698028,29.7604267,True,True,3/12/1978 0:00,1.0,Unknown,Ghost,Male,Unknown,17.60%,5.6,10647.0,7:33,19:28,11:55,11:53,Yes,Male,Knife,43.3,1739.0,750.0,12.35,1889.5,379317,,,,"[('second', 'ORDINAL')]",[],[],[],images/houston_texas_9089.png,"{""captions"": [{""confidence"": 0.0021889039767558132, ""sentence"": ""a group of people standing around a tennis court .""}, {""confidence"": 0.0012231857723172803, ""sentence"": ""a group of people standing on a tennis court holding racquets .""}, {""confidence"": 0.0011388878698991097, ""sentence"": ""a group of people standing on a tennis court .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 13, ""captioning"": 622, ""units"": ""ms""}}"
Houston,United States,many witnesses working late at night have seen a girl wearing high school gym clothes in the hallway leading to the girls locker room who mysteriously vanishes.,Northshore High School,Texas,TX,-95.1742381,29.8111886,-95.3698028,29.7604267,True,True,3/12/1932 0:00,1.0,Evening,Unknown,,Disappearance,17.60%,5.6,10647.0,7:33,19:28,11:55,11:53,Yes,Male,Knife,43.3,1739.0,750.0,12.35,1889.5,379317,,,,"[('late at night', 'TIME')]",[],[],[],images/houston_texas_9090.png,"{""captions"": [{""confidence"": 0.00038768759653794686, ""sentence"": ""a man is holding a baseball bat in his hand .""}, {""confidence"": 0.00028878217502829737, ""sentence"": ""a man is holding a baseball bat in his hands .""}, {""confidence"": 0.00019309558485532214, ""sentence"": ""a man in a baseball cap is holding a baseball bat .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 12, ""captioning"": 632, ""units"": ""ms""}}"
Houston,United States,"Workers staying late at the office building often hear footsteps, elevators open as you pass them, things move, disappear and appear in strange places.",Office Building 1011-South Highway 6,Texas,TX,-95.642305,29.7684808,-95.3698028,29.7604267,True,False,3/12/1930 0:00,,Unknown,Unknown,,Disappearance,17.60%,5.6,10647.0,7:33,19:28,11:55,11:52,Yes,Male,Knife,43.3,1739.0,750.0,12.35,1889.5,379317,Texas,-99.25061,31.25044,[],[],[],[],images/houston_texas_9091.png,"{""captions"": [{""confidence"": 0.00012760097766500373, ""sentence"": ""a large building with a clock on it .""}, {""confidence"": 8.944491597918415e-05, ""sentence"": ""a large building with a clock on it""}, {""confidence"": 7.459858493906303e-05, ""sentence"": ""a large building with a large clock on it .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 16, ""captioning"": 633, ""units"": ""ms""}}"
Houston,United States,"The ghost of an old woman who died in a car wreck appears here. If you turn off your headlights and drive around the corner to the bridge VERY slowly, a mist forms over the bridge and comes together to form the shape of a person. They say if you stick around long enough, the apparition will begin to approach the car. My friends and I have seen this ghost appear on even the clearest of nights. The ghost seems to prefer warm or cold clear nights or nights just after it has rained..",Old Greenhouse Road,Texas,TX,-95.6897927,29.8507214,-95.3698028,29.7604267,False,True,1604-03-12 00:00:00,1.0,Evening,Ghost,Male,Death,17.60%,5.6,10647.0,7:33,19:28,11:55,11:54,Yes,Male,Knife,43.3,1739.0,750.0,Unknown,Unknown,Unknown,,,,"[('the clearest of nights', 'DATE'), ('nights', 'TIME')]",[],[],[],images/houston_texas_9092.png,"{""captions"": [{""confidence"": 0.0006567971564946001, ""sentence"": ""a black bear walking across a lush green forest .""}, {""confidence"": 0.00027910764367741514, ""sentence"": ""a black bear walking through a forest next to trees .""}, {""confidence"": 0.0001287039334254902, ""sentence"": ""a black bear walking through a forest next to a forest .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 17, ""captioning"": 831, ""units"": ""ms""}}"
Houston,United States,"A little girl wanders saying âwhere's my mommy?â at night. She has a white dress, and looks around behind trees. You can she her behind a tree or walking.",Old Park,Texas,TX,-95.413962,29.7023832,-95.3698028,29.7604267,False,False,11/26/1971 0:00,,Evening,Unknown,,Murder,17.60%,5.6,10647.0,7:33,19:28,11:55,10:28,Yes,Male,Knife,43.3,1739.0,750.0,12.35,1889.5,379317,,,,"[('night', 'TIME')]",[],[],[],images/houston_texas_9093.png,"{""captions"": [{""confidence"": 5.5317646002252016e-05, ""sentence"": ""a woman standing in front of a tree in a forest .""}, {""confidence"": 1.8596920570132503e-05, ""sentence"": ""a woman standing in front of a tree holding a bat .""}, {""confidence"": 1.5825564915861718e-05, ""sentence"": ""a woman standing in front of a tree in a park .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 17, ""captioning"": 703, ""units"": ""ms""}}"
Houston,United States,"Located off of Interstate 10 between San Antonio and Houston, this forest-surrounded creek is said to be haunted by the spirit of a woman who drowned her two children in the creek, and now walks along the bank searching for them. Many have claimed to hear and see her, and it is said that if you get too close to the creek, her hand will reach out and pull you in.",Old Woman Hollerin' Creek,Texas,TX,-98.1886208,29.4482889,-95.3698028,29.7604267,True,True,1/1/2025 0:00,2.0,Unknown,Ghost,Female Child,Haunting,17.60%,5.6,10647.0,7:33,19:28,11:55,10:18,Yes,Male,Knife,43.3,1739.0,750.0,1.47,1877.5,381744,Municipio de San Antonio Suchitepéquez,-91.40438,14.51839,"[('Interstate 10', 'FAC'), ('San Antonio', 'GPE'), ('Houston', 'GPE'), ('two', 'CARDINAL')]",[],[],"['Interstate 10', 'San Antonio', 'Houston']",images/houston_texas_9094.png,"{""captions"": [{""confidence"": 0.0001308940414987409, ""sentence"": ""a man standing in the grass with a frisbee .""}, {""confidence"": 0.00012745260867009882, ""sentence"": ""a man standing in a field holding a frisbee .""}, {""confidence"": 0.00010780880491073698, ""sentence"": ""a man standing in the grass holding a frisbee .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 18, ""captioning"": 647, ""units"": ""ms""}}"
Houston,United States,"Patterson Road is located between Highway 6 and Eldridge in Houston. This place is rumored to be the site of a Civil War battle and the bridge closest to Eldridge is haunted. If you park in the center of the bridge and turn your car off there will begin to be tapping noises all over your car. They aren't just the sounds of your car settling. They are mostly on the sides and the back of the car. It is said to be the spirits of the soldiers who died. Be careful, this road is absolutely pitch black at night, however you can see cars coming from either direction at quite a distance.",Patterson Road,Texas,TX,-95.631177,29.813318,-95.3698028,29.7604267,True,True,3/12/1959 0:00,1.0,Evening,Ghost,Male,Death,17.60%,5.6,10647.0,7:33,19:28,11:55,11:52,Yes,Male,Knife,43.3,1739.0,750.0,12.35,1889.5,379317,Texas,-99.25061,31.25044,"[('Patterson Road', 'PERSON'), ('Eldridge', 'FAC'), ('Houston', 'GPE'), ('Eldridge', 'FAC'), ('night', 'TIME')]",['Patterson Road'],[],"['Eldridge', 'Houston', 'Eldridge']",images/houston_texas_9095.png,"{""captions"": [{""confidence"": 0.007822111378219343, ""sentence"": ""a man riding a skateboard down a street .""}, {""confidence"": 0.002864267439211878, ""sentence"": ""a young man riding a skateboard down a street .""}, {""confidence"": 0.001682082498690027, ""sentence"": ""a man riding a skateboard down the side of a road .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 15, ""captioning"": 648, ""units"": ""ms""}}"
Houston,United States,"While driving down the narrow road slowly, black objects start to chase the car. Handprints start to appear on windows and cold spots are felt in the car. Sometimes the black object runs right next to the passenger side of the car.",Patterson Street,Texas,TX,-95.4062049,29.7729614,-95.3698028,29.7604267,False,False,8/18/1973 0:00,1.0,Unknown,Ghost,Male,Unknown,17.60%,5.6,10647.0,7:33,19:28,11:55,13:08,Yes,Male,Knife,43.3,1739.0,750.0,12.35,1889.5,379317,Texas,-99.25061,31.25044,[],[],[],[],images/houston_texas_9096.png,"{""captions"": [{""confidence"": 8.744579035340691e-05, ""sentence"": ""a black and white photo of a cat looking out a window .""}, {""confidence"": 4.765982476706117e-05, ""sentence"": ""a black and white photo of a cat looking out a window""}, {""confidence"": 4.281522299467868e-05, ""sentence"": ""a black and white photo of a cat looking out the window .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 13, ""captioning"": 651, ""units"": ""ms""}}"
Houston,United States,An old custodian who worked there in the 80's died in his sleep. He was an older man who loved his job. In many occasions he has been heard and felt by the staff. He often @pens and closes closet doors and will sometimes call out in a whisper using the person's name.,Robert Louis Stevenson Elementary School,Texas,TX,-95.343843,29.506251,-95.3698028,29.7604267,True,False,1858-03-12 00:00:00,,Unknown,Unknown,,Death,17.60%,5.6,10647.0,7:33,19:28,11:55,11:53,Yes,Male,Knife,43.3,1739.0,750.0,12.35,1889.5,379317,,,,"[('80', 'DATE')]",[],[],[],images/houston_texas_9097.png,"{""captions"": [{""confidence"": 1.6237515059823602e-05, ""sentence"": ""a collage of photos with a man holding a cell phone""}, {""confidence"": 8.387330517801263e-06, ""sentence"": ""a collage of photos of a man holding a tennis racket""}, {""confidence"": 8.182555482188402e-06, ""sentence"": ""a collage of photos with a man holding a sign""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 16, ""captioning"": 627, ""units"": ""ms""}}"
Houston,United States,"reports of salt and peppershakers being moved and even fully or disembodied apparitions, strange feelings of not being alone, & photos of orbs and mists throughout the building.",Spaghetti Warehouse,Texas,TX,-98.4780862,29.4250145,-95.3698028,29.7604267,False,True,7/2/2014 0:00,1.0,Unknown,Ghost,Male,Death,17.60%,5.6,10647.0,7:33,19:28,11:55,13:59,Yes,Male,Knife,43.3,1739.0,750.0,18.85,1768.6,405256,,,,[],[],[],[],images/houston_texas_9098.png,"{""captions"": [{""confidence"": 7.403430065546088e-05, ""sentence"": ""a man standing in a kitchen next to an oven .""}, {""confidence"": 5.712651987648782e-05, ""sentence"": ""a man standing in a kitchen next to a counter .""}, {""confidence"": 4.017070786633958e-05, ""sentence"": ""a man standing in a kitchen next to a stove .""}], ""beam_size"": 3, ""max_caption_length"": 20, ""time"": {""read"": 15, ""captioning"": 633, ""units"": ""ms""}}"
